movie_id;title;genres;avg_rating;num_votes;budget;revenue;release_date;original_language;popularity;keywords
tt4196776;Jason Bourne;Action,Thriller;6.6;228190;120000000;415484914;2016-07-27;en;38.005;casino,cia,assassin,greece,amnesia,chase,flashback,hacking,las vegas,black ops,rogue agent,armored vehicle,reykjavík, iceland,hdd
tt4209788;Molly's Game;Biography,Crime,Drama;7.4;172597;30000000;59284015;2017-09-20;en;26.614;new york city,poker,gambling,fbi,olympic games,biography,arrest,court,celebrity,russian mafia,based on true story,beating,lawyer,trial,female protagonist,los angeles, california,courtroom,ice skating,snow skiing,card playing,hotel suite,employer employee relationship,courtroom drama,cleavage,high stakes,mob,father daughter relationship
tt4218572;Widows;Crime,Drama,Thriller;6.8;98247;42000000;73866088;2018-11-06;en;22.643;chicago, illinois,politics,politician,remake,flashback,heist,betrayal,money,mob boss
tt4225622;The Babysitter;Comedy,Horror;6.3;94048;0;0;2017-10-13;en;36.977;babysitter,crush,bully,corpse,satanic ritual,satanic cult,horror comedy,spin the bottle
tt4226388;Victoria;Crime,Drama,Romance;7.6;59096;0;3191971;2015-06-11;de;9.819;berlin, germany,love at first sight,long take,bullet wound,bank robbery,playing piano,real time,genre bending,concert pianist,single take,one take,techno music,running from police
tt4244994;The Last Duel;Action,Drama,History;7.4;154590;100000000;30500000;2021-10-13;en;120.986;based on novel or book,normandy, france,based on true story,knight,duel,historical,sword duel,rape and revenge,squire,14th century,medieval france
tt4244998;Alpha;Action,Adventure,Drama;6.6;62947;51000000;35808437;2018-08-17;en;52.835;wolf,ice age,human animal relationship,wilderness,survival,snow,saber-toothed tiger,boy and dog,injury,prehistoric adventure,prehistory,pets,bison,upper palaeolithic,boar
tt4263482;The Witch;Drama,Fantasy,Horror;6.9;262255;3500000;40423945;2015-01-27;en;57.055;witch,isolation,magic,black magic,new hampshire,older woman seduces younger guy,possession,woods,puritan,goat,religion,crying,false accusations,witchcraft,new england,praying,17th century,folk horror,evil force,corruption of a minor,english colony
tt4276820;The Founder;Biography,Drama;7.2;151684;15000000;24121245;2016-09-13;en;36.308;ambition,greed,biography,family business ,hamburger,based on true story,salesman,fast food,franchise,1950s,burger
tt4287320;The Circle;Drama,Sci-Fi,Thriller;5.3;93388;18000000;40651864;2017-04-27;en;34.536;technology,video surveillance,criminal,technicians,tech company
tt4302938;Kubo and the Two Strings;Action,Adventure,Animation;7.7;129712;60000000;76249438;2016-08-18;en;60.969;japan,samurai,magic,forgiveness,stop motion,storytelling,origami,feudal japan,mother son relationship
tt4332232;Fractured;Thriller;6.4;75905;0;0;2019-09-22;en;34.043;gun,gas station,hospital,doctor,police officer,alcoholic,accident
tt4361050;Ouija: Origin of Evil;Drama,Horror,Mystery;6.2;65970;9000000;81705746;2016-10-20;en;56.435;supernatural,prequel,possession,spirit,aftercreditsstinger,1960s
tt4364194;The Peanut Butter Falcon;Adventure,Comedy,Drama;7.6;90657;0;0;2019-08-09;en;11.678;runaway,down syndrome,wrestling,on the run,escape,wrestling coach,raft,nursing home,disability,dream come true,escape plan
tt4387040;Airlift;Action,Drama,History;7.9;57259;4500000;32000000;2016-01-22;hi;5.74;evacuation,based on true story,iraq war
tt4425200;John Wick: Chapter 2;Action,Crime,Thriller;7.4;430200;40000000;171539887;2017-02-08;en;179.596;italy,gun,roof,hitman,sequel,handshake
tt4430212;Drishyam;Crime,Drama,Mystery;8.2;82491;0;0;2015-07-30;hi;9.764;blackmail,hidden camera,police,remake,murder,family,phone,false evidence,adapted from a film
tt4438848;Neighbors 2: Sorority Rising;Comedy;5.7;123774;35000000;108758521;2016-05-04;en;36.075;alcohol,college,sequel,sorority,neighbor,family,fraternity,bathroom humor
tt4463894;Shaft;Action,Comedy,Crime;6.4;54046;30000000;21360215;2019-06-14;en;23.579;sequel,shootout,drug lord,reboot,death of friend
tt4465564;Fifty Shades Darker;Drama,Romance,Thriller;4.5;103322;55000000;378827494;2017-02-08;en;96.359;based on novel or book,boat,eroticism,kiss,sequel,bdsm
tt4468740;Paddington 2;Adventure,Comedy,Family;7.8;79153;40000000;227300000;2017-11-09;en;52.439;london, england,based on novel or book,sequel,bear,train,based on children's book,animal,aging actor,live action and animation
tt4477536;Fifty Shades Freed;Drama,Romance,Thriller;4.5;66570;55000000;368307760;2018-01-17;en;146.091;based on novel or book,eroticism,sequel,bdsm
tt4481414;Gifted;Drama;7.6;117433;7000000;40343446;2017-04-12;en;124.217;cat,intellectually gifted,child prodigy,mathematics,teacher,school,prize,child custody,legal drama,gifted children,custody hearing
tt4500922;Maze Runner: The Death Cure;Action,Adventure,Sci-Fi;6.2;140838;62000000;288175335;2018-01-10;en;126.934;based on novel or book,fight,maze,imprisonment,post-apocalyptic future,terminal illness,sequel,murder,mad scientist,survival,trial,zombie,doctor,battle,vaccine,scientist,killer,desert,labyrinth,combat,illness,cure,zombie apocalypse,runner,universal cure,based on young adult novel
tt4501244;Why Him?;Comedy;6.2;114373;38000000;118102725;2016-12-22;en;47.904;daughter,rivalry,dad,parent-in-law child-in-law relationship
tt4513674;Café Society;Comedy,Drama,Romance;6.6;77643;30000000;43763247;2016-05-11;en;13.668;love triangle,new year's eve,baby,gangster,letter,marriage,love,murder,unrequited love,secretary,hollywood,los angeles, california,older man younger woman relationship,socialite,uncle nephew relationship,neighbor neighbor relationship,1930s
tt4513678;Ghostbusters: Afterlife;Adventure,Comedy,Fantasy;7.1;180215;75000000;191000000;2021-11-11;en;236.76;small town,ghostbuster,nostalgia,afterlife,sequel,ghost,aftercreditsstinger,duringcreditsstinger,dead grandfather,ancient evil,otherworldly beings,paranormal events,father absence,ghostbusters
tt4520988;Frozen II;Adventure,Animation,Comedy;6.8;172263;150000000;1450026933;2019-11-20;en;212.031;winter,queen,magic,castle,kingdom,princess,dam,spirit,personification
tt4530422;Overlord;Action,Horror,Sci-Fi;6.6;99827;38000000;41657844;2018-11-01;en;33.424;france,world war ii,nazi,normandy, france,village,d-day,laboratory,explosion,behind enemy lines,paratrooper,1940s,scientific experiment,black soldier
tt4532826;Robin Hood;Action,Adventure,Drama;5.3;74370;100000000;86493046;2018-11-21;en;39.754;sheriff,robin hood,archer,thief,steampunk,nottingham,sherwood forest,middle ages,medieval,hoodie
tt4540710;Miss Sloane;Drama;7.5;75710;13000000;9101546;2016-11-25;en;26.571;gun,hearing,empowerment,strong woman,career woman,senator,politics,female protagonist,female empowerment,determination,ethics,lobbyist,gun control
tt4547056;The Girl with All the Gifts;Action,Adventure,Drama;6.6;60252;5005600;0;2016-09-23;en;31.69;london, england,based on novel or book,bunker,post-apocalyptic future,infection,zombie,little girl,scientist,gas mask,eaten alive,fungus,white savior,whitewashing
tt4550098;Nocturnal Animals;Drama,Thriller;7.5;279608;22500000;29252978;2016-11-04;en;38.282;based on novel or book,parent child relationship,hostage,revenge,flashback,cancer,writer,overbearing mother,art,novelist,ex-husband ex-wife relationship,carjacking,story within the story
tt4555426;Darkest Hour;Biography,Drama,War;7.4;202923;30000000;150847207;2017-11-22;en;26.578;world war ii,biography,london underground,based on true story,british politics,british prime minister,british history,dunkirk,1940s,george vi,winston churchill
tt4560436;Mile 22;Action,Thriller;6.1;80111;35000000;66308758;2018-08-16;en;34.911;cia,martial arts,handheld camera,top secret,black ops,political corruption,intelligence officer,elite forces,tactical command unit,triple agent
tt4566758;Mulan;Action,Adventure,Drama;5.7;148273;200000000;66800000;2020-09-04;en;174.966;china,martial arts,hero,fake identity,honor,east asian lead,heroine,based on myths, legends or folklore,live action and animation,chinese girl,live action remake
tt4572514;Patriots Day;Action,Crime,Drama;7.3;103714;45000000;50548152;2016-12-12;en;27.167;boston, massachusetts,massachusetts,police chief,terrorism,manhunt,boston marathon
tt4575576;Christopher Robin;Adventure,Comedy,Drama;7.2;78441;75000000;99138899;2018-08-02;en;32.181;forest,family,animal,childhood,live action and animation,magical realism,father daughter relationship,live action remake,adulthood
tt4595882;Can You Ever Forgive Me?;Biography,Comedy,Crime;7.1;52717;0;8586944;2018-10-19;en;15.614;new york city,based on novel or book,cat,biography,based on true story,author,alcoholic,woman director,forgery,female writer
tt4622512;Battle of the Sexes;Biography,Comedy,Drama;6.7;56214;25000000;12638526;2017-09-22;en;15.448;1970s,tennis,tennis player,biography,sports,based on true story,battle of the sexes,female athlete,determination,women's rights,chauvinisim,tennis match,exhibition match
tt4624424;Storks;Adventure,Animation,Comedy;6.8;62816;70000000;182379278;2016-09-22;en;43.08;baby,stork,delivery service
tt4630562;The Fate of the Furious;Action,Crime,Thriller;6.6;232556;250000000;1238764765;2017-04-12;en;141.376;new york city,submarine,sequel,street race,betrayal,rescue mission,criminal mastermind,mysterious woman
tt4633690;Shot Caller;Crime,Drama,Thriller;7.3;87233;0;0;2017-07-13;en;27.961;tattoo,prison,california,murder,gun battle,gang,undercover cop,drugs,criminal,prison riot,driving drunk,estranged father,gun runner,probation officer,manslaughter,probation
tt4633694;Spider-Man: Into the Spider-Verse;Action,Adventure,Animation;8.4;522269;90000000;375540831;2018-12-06;en;120.513;superhero,based on comic,aftercreditsstinger,alternate universe
tt4649466;Kingsman: The Golden Circle;Action,Adventure,Comedy;6.7;327867;104000000;410902662;2017-09-09;en;111.148;saving the world,spy,europe,sequel,secret government organization,agent,statesman
tt4651520;Bad Moms;Comedy;6.2;126175;20000000;183936074;2016-07-28;en;22.995;alcohol,hit-and-run,divorce,family,bathroom humor
tt4680182;Colossal;Comedy,Drama,Fantasy;6.2;65550;0;3029287;2017-04-06;en;23.703;new york city,monster,small town,mental breakdown,creature,loss of job,alcoholic,psychotic,childhood friends,kaiju,catastrophe,seoul, south korea
tt4682266;The New Mutants;Action,Horror,Mystery;5.3;79882;67000000;49169594;2020-08-26;en;67.619;mutant,superhero,based on comic,superhero team,captivity
tt4682786;Collateral Beauty;Drama,Romance;6.7;100854;36000000;88528280;2016-12-06;en;32.872;despair,loss,grief,death,grieving father
tt4686844;The Death of Stalin;Comedy,Drama,History;7.2;103719;13000000;24640027;2017-10-20;en;13.751;dictator,socialism,chaos,biography,joseph stalin,satire,based on true story,dark comedy,death,military,political satire,regime,1950s,nikita khrushchev
tt4687108;In the Tall Grass;Horror,Mystery,Sci-Fi;5.4;57068;0;0;2019-09-20;en;21.367;based on novel or book,maze,pregnant woman,father son relationship,brother sister relationship,grass field
tt4695012;It Comes at Night;Drama,Horror,Mystery;6.2;94748;5000000;19280931;2017-06-09;en;20.04;fire,nihilism,homicide,paranoia,nightmare,door,darkness,post-apocalyptic future,forest,fear,dog,madness,pandemic,infected,cremation,hopelessness,malevolence
tt4698684;Hunt for the Wilderpeople;Adventure,Comedy,Drama;7.8;131138;2500000;23200000;2016-03-31;en;12.722;countryside,based on novel or book,new zealand,wilderness,delinquent,wild boar,coming of age,dog,foster family,nature
tt4701182;Bumblebee;Action,Adventure,Sci-Fi;6.7;165705;135000000;467989645;2018-12-15;en;50.101;technology,based on toy,robot,spin off,1980s
tt4729430;Klaus;Adventure,Animation,Comedy;8.1;148696;0;0;2019-11-08;en;41.935;small town,santa claus,island,postman,friendship,cartoon,reindeer,toy maker,christmas,19th century,origin story,town,good versus evil
tt4731136;A Cure for Wellness;Drama,Fantasy,Horror;6.4;99723;40000000;26620002;2017-02-15;en;28.165;switzerland,mountain,therapist,health,darkness,wellness,employee,patient,spa,drugs,remote,swiss alps,treatment,cure,accident,wellness center,institute,incertitude
tt4761112;The Mauritanian;Biography,Drama,Thriller;7.4;51868;0;0;2021-02-10;en;19.494;confession,falsely accused,based on novel or book,prisoner,guantanamo bay,based on true story,lawyer,torture,interrogation,war on terrorism,sleep deprivation
tt4765284;Pitch Perfect 3;Comedy,Music;5.8;64909;45000000;184724494;2017-12-20;en;33.421;sequel,singer,acapella,uso
tt4776998;The Promise;Action,Adventure,Drama;6.0;176458;90000000;12448676;2016-12-02;en;15.649;love triangle,journalist,artist,genocide,armenian genocide,medical student,ottoman empire
tt4777008;Maleficent: Mistress of Evil;Adventure,Family,Fantasy;6.6;105727;185000000;491730089;2019-10-16;en;147.649;magic,fairy,fairy tale,villain,sequel,live action remake
tt4779682;The Meg;Action,Horror,Sci-Fi;5.6;172063;150000000;530243742;2018-08-09;en;191.67;ocean,based on novel or book,beach,deep sea,creature,shark,oceanic expedition,kaiju,submersible,under water,extinct,underwater facility,mariana trench
tt4786282;Lights Out;Horror,Mystery;6.3;130787;4900000;148868835;2016-07-21;en;41.78;suicide,sibling relationship,darkness,supernatural,basement,parenthood,paranormal phenomena,mental illness,based on short story,fear of the dark,ghost,jump scare,based on short film
tt4799050;Rough Night;Comedy;5.2;52658;20000000;45056771;2017-06-15;en;28.177;miami, florida,friendship,friends,dark comedy,drinking,male stripper,accident,bachelorette party
tt4846232;Good Time;Crime,Drama,Thriller;7.3;124369;0;3283369;2017-08-11;en;19.747;new york city,prison,mentally disabled,bank robber,wheelchair,brother,on the run,hospital,drugs,security guard,amusement park,one night,botched robbery,acid
tt4846340;Hidden Figures;Biography,Drama,History;7.8;230078;25000000;230698791;2016-12-10;en;133.585;nasa,sexism,biography,mathematics,racial segregation,racism,historical fiction,scientist,space race,discrimination,1960s,space program,african american history
tt4849438;Baahubali 2: The Conclusion;Action,Drama;8.2;101648;31000000;275947313;2017-04-27;te;40.824;kingdom,bilingual
tt4853102;Batman: The Killing Joke;Action,Animation,Crime;6.4;57426;3500000;3775000;2016-07-24;en;31.537;carnival,comic book,psychopath,cartoon,joker,superhero,descent into madness,torture,cruelty,justice,based on graphic novel,super power,madness
tt4857264;The Invisible Guest;Crime,Drama,Mystery;8.0;175952;4000000;30000000;2017-01-06;es;49.382;barcelona, spain,falsely accused,businessman,manipulative lover,unreliable narrator,uncover truth,grieving father,accused of murder,mountain resort,locked room mystery
tt4877122;The Emoji Movie;Adventure,Animation,Comedy;3.3;64933;50000000;216909830;2017-07-23;en;49.774;parody,3d animation
tt4881806;Jurassic World: Fallen Kingdom;Action,Adventure,Sci-Fi;6.1;316448;170000000;1310466296;2018-06-06;en;116.472;tyrannosaurus rex,volcano,sequel,rescue mission,wild animal,dinosaur,genetic engineering,prehistoric creature,aftercreditsstinger,monster island
tt4901306;Perfect Strangers;Comedy,Drama;7.7;65774;0;31640626;2016-02-11;it;15.902;italy,italian,confidence,love,trust,love fiction
tt4912910;Mission: Impossible - Fallout;Action,Adventure,Thriller;7.7;332368;178000000;791657398;2018-07-13;en;66.62;paris, france,london, england,spy,helicopter,plutonium,gun,countdown,race against time,sequel,motorcycle,bomb remote detonator,handgun,hand to hand combat,kashmir,mission impossible
tt4913966;The Curse of La Llorona;Horror,Mystery,Thriller;5.2;50937;9000000;122033739;2019-04-17;en;112.81;lanetli gözyasları,la llorona
tt4916630;Just Mercy;Biography,Crime,Drama;7.6;68002;25000000;50401502;2019-12-25;en;22.286;judge,innocence,based on true story,lawyer,racism,justice,1980s,legal drama
tt4925292;Lady Bird;Comedy,Drama;7.4;290240;10000000;78966486;2017-09-01;en;43.709;friendship,teen angst,coming of age,teenage girl,loss of virginity,high school graduation,best friend,loss of job,high school student,catholic school,first love,sacramento,woman director,father daughter relationship,mother daughter relationship,college applications,2000s
tt4954522;Raw;Drama,Horror;7.0;78622;3500000;4100000;2016-11-11;fr;24.836;vegetarian,meat,hazing,university,cannibal,lgbt,peer pressure,woman director,vegetarianism,sister sister relationship
tt4971344;The Sisters Brothers;Drama,Western;6.9;65337;38000000;13143056;2018-09-19;en;14.206;san francisco, california,based on novel or book,gold,oregon, usa,hitman,male friendship,gold rush,scout,19th century,gold claim,brother brother relationship
tt4972582;Split;Horror,Thriller;7.3;496044;9000000;278454358;2016-11-15;en;81.864;child abuse,kidnapping,sequel,gore,stalking,teenage girl,super power,mental illness,multiple personality,traumatic childhood,dissociative identity disorder
tt4975722;Moonlight;Drama;7.4;308011;4000000;65046687;2016-10-21;en;24.497;drug abuse,parent child relationship,florida,fight,drug addiction,restaurant,drug dealer,ghetto,high school,male homosexuality,coming of age,lgbt,addict,black lgbt,gay theme,gay
tt4995790;The Square;Comedy,Drama;7.2;65779;0;1502347;2017-08-25;en;15.263;theft,installation,town square,shame,art museum,altruism,father daughter relationship
tt4998632;Ambulance;Action,Crime,Drama;6.1;67646;40000000;51783040;2022-03-16;en;190.678;ambulance,remake,car crash,officer involved shooting,los angeles, california,bank robbery,veteran,heist gone wrong,bank heist,police helicopter,brother brother relationship
tt5013056;Dunkirk;Action,Drama,History;7.8;654370;100000000;527000000;2017-07-19;en;42.175;france,beach,europe,world war ii,evacuation,pilot,british army,allies,army,royal navy,based on true story,survival,rescue mission,military officer,historical fiction,soldier,private,military,dunkirk,1940s,royal air force,raf
tt5022702;Hush;Horror,Thriller;6.6;135627;0;0;2016-03-12;en;20.166;deaf-mute,deaf,knife,computer,alone,murder,mute,serial killer,stabbing,trapped,bow and arrow,iphone
tt5027774;Three Billboards Outside Ebbing, Missouri;Comedy,Crime,Drama;8.1;504610;15000000;160192031;2017-12-01;en;24.246;suicide,rape,police brutality,small town,missouri,alcoholism,murder,dark comedy,cancer,teenage girl,arson,police corruption,racism,anger,billboard,guilty conscience,molotov cocktail,pool hall
tt5028340;Mary Poppins Returns;Adventure,Comedy,Family;6.7;88582;130000000;348807090;2018-12-13;en;33.72;london, england,based on novel or book,nanny,magic,musical,sequel,family relationships,animated scene,female protagonist,housekeeper,family,discipline,depression era,live action and animation,1930s
tt5033998;Charlie's Angels;Action,Adventure,Comedy;4.9;74028;48000000;73279888;2019-11-14;en;41.491;spy,high technology,remake,betrayal,female protagonist,agent,duringcreditsstinger,woman director
tt5034838;Godzilla vs. Kong;Action,Sci-Fi,Thriller;6.3;208102;200000000;470067014;2021-03-24;en;276.553;giant monster,dinosaur,creature feature,kaiju,sign languages,giant ape,monsterverse,robot dinosaur
tt5052448;Get Out;Horror,Mystery,Thriller;7.7;603968;4500000;255407969;2017-02-24;en;64.275;kidnapping,externally controlled action,manipulation,hypnosis,parents-in-law,racist,satire,revenge,dark comedy,interracial relationship,disappearance,racism,psychological thriller,neurosurgeon,missing person,stereotype,brain surgery,race-conscious
tt5052474;Sicario: Day of the Soldado;Action,Crime,Drama;7.0;148616;35000000;75836683;2018-06-27;en;94.586;corruption,cia,sequel,rescue,shootout,explosion,brutality,drugs,sign languages,cartel,neo-noir,mexican cartel
tt5074352;Dangal;Action,Biography,Drama;8.3;191045;10400000;311000000;2016-12-21;hi;11.998;parent child relationship,small town,feminism,empowerment,strong woman,training,biography,wrestling,sports,autobiography,domestic abuse,fighting,womanhood,endurance,woman vs woman fight,female empowerment,determination,strength training,abusive father,overcoming fears,father daughter relationship
tt5083738;The Favourite;Biography,Comedy,Drama;7.5;200604;15000000;95918706;2018-11-23;en;13.894;great britain,queen,rivalry,rabbit,lgbt,18th century,cousin cousin relationship,duchess,palace intrigue,aristocracy,british monarchy,war of the spanish succession,drop disease,queen anne
tt5093026;Papillon;Adventure,Biography,Crime;7.2;76174;0;10060903;2017-09-07;en;26.213;based on novel or book,biography,remake,solitary confinement,south america,prison break,island prison,devil's island,french guiana
tt5095030;Ant-Man and the Wasp;Action,Adventure,Comedy;7.0;399999;140000000;622674139;2018-07-04;en;82.214;insect,ant,shrinking,sequel,superhero,based on comic,miniaturization,giant man,aftercreditsstinger,duringcreditsstinger,marvel cinematic universe (mcu)
tt5104604;Isle of Dogs;Adventure,Animation,Comedy;7.8;169051;62770198;64241499;2018-03-23;en;25.3;japan,island,stop motion,dog,garbage dump,pets
tt5108870;Morbius;Action,Adventure,Horror;5.2;118140;75000000;161000000;2022-03-30;en;432.844;vampire,superhero,based on comic,duringcreditsstinger
tt5109280;Raya and the Last Dragon;Action,Adventure,Animation;7.3;150817;100000000;130000000;2021-03-03;en;238.836;kung fu,sword,warrior woman,dragon,vietnamese,south asian,warrior,south asian lead
tt5109784;Mother!;Drama,Horror,Mystery;6.6;226664;30000000;44516999;2017-09-13;en;27.654;husband wife relationship,nihilism,vandalism,nightmare,bible,pregnancy,chaos,house,cult,surrealism,writer,nature,death,madness,stranger,chaotic,forbidden fruit,mother nature,uninvited guest
tt5113040;The Secret Life of Pets 2;Adventure,Animation,Comedy;6.4;62682;80000000;155152550;2019-05-24;en;88.201;new york city,friendship,sequel
tt5113044;Minions: The Rise of Gru;Adventure,Animation,Comedy;6.6;60622;85000000;936000000;2022-06-29;en;1036.561;1970s,duringcreditsstinger,minions,gentleminions
tt5140878;Annabelle: Creation;Horror,Mystery,Thriller;6.5;135483;15000000;306515884;2017-08-03;en;94.462;prequel,evil doll,demon,spin off,demonic possession,ghost,aftercreditsstinger,duringcreditsstinger
tt5164214;Ocean's Eight;Action,Comedy,Crime;6.3;219621;70000000;297718711;2018-06-07;en;56.548;new york city,heist,spin off,estranged sister,the met gala
tt5164432;Love, Simon;Comedy,Drama,Romance;7.5;115535;17000000;66316289;2018-02-16;en;28.016;sexual identity,sexuality,based on novel or book,coming out,class,high school,love,male homosexuality,bully,coming of age,teen movie,lgbt teen,based on young adult novel,gay theme,gay
tt5168192;I, Daniel Blake;Drama;7.8;60430;0;15793051;2016-10-21;en;14.352;heart attack,northern england,single mother,compassion,carpenter,social services,welfare,social realism,social security,healthcare,desperate,labor rights
tt5186714;The Salesman;Drama;7.7;60855;0;6953604;2016-06-24;fa;12.121;rape,trauma,theater play,teheran (tehran), iran,assault,attack,rape and revenge,death of a salesman
tt5215952;The Wailing;Drama,Horror,Mystery;7.4;69313;10951000;49851770;2016-05-12;ko;19.33;small town,exorcism,investigation,daughter,police,possession,murder,priest,curse,rural area,shaman,zombie,demon,shrine,ghost,gluttony,folk horror,acupuncture,divination
tt5220122;Hotel Transylvania 3: Summer Vacation;Adventure,Animation,Comedy;6.3;74835;80000000;528600000;2018-06-28;en;92.04;monster,vampire,vacation,cruise ship,summer vacation,dracula
tt5246700;How It Ends;Action,Drama,Horror;5.0;53619;20000000;0;2018-07-13;en;26.321;chicago, illinois,lightning,seattle, usa,volcano,earthquake,pregnancy,tsunami,road trip,murder,apocalypse,power outage
tt5247022;Paterson;Comedy,Drama,Romance;7.3;82245;5000000;2152738;2016-11-17;en;11.606;poetry,new jersey,husband wife relationship,beer,notebook,bus driver,dog,drink,ex-boyfriend ex-girlfriend relationship,cupcake,female artist,writing a poem
tt5294550;All the Money in the World;Biography,Crime,Drama;6.8;85734;50000000;56996304;2017-12-21;en;16.502;rome, italy,based on novel or book,1970s,kidnapping,based on true story,wealth,ransom demand
tt5304992;Set It Up;Comedy,Romance;6.5;54588;0;0;2018-06-15;en;17.087;new york city,date,assistant,boss,sports,romantic comedy,matchmaking,corporate,female protagonist,lgbt,employer employee relationship,workplace comedy,workplace romance,age gap
tt5308322;Happy Death Day;Comedy,Horror,Mystery;6.6;143144;4800000;125479266;2017-10-12;en;38.773;college,prequel,murder,time loop,young adult,college student,stabbed to death
tt5311514;Your Name.;Animation,Drama,Fantasy;8.4;266274;0;357986087;2016-08-26;ja;171.684;time travel,race against time,comet,natural disaster,supernatural,afterlife,romance,school,u.s. congress,body-swap,nonlinear timeline,star crossed lovers,anime,dreams
tt5323662;A Silent Voice: The Movie;Animation,Drama;8.1;81722;0;30156463;2016-09-17;ja;130.394;deaf,friendship,high school,bullying,coming of age,based on manga,woman director,sign languages,anime,japanese school
tt5362988;Wind River;Crime,Drama,Mystery;7.7;251756;11000000;44998252;2017-08-03;en;61.999;rape,wyoming, usa,mountain,gun,fbi,investigation,forest,murder,native american,shootout,photograph,native american reservation,binoculars,rape and revenge,snowmobile
tt5363618;Sound of Metal;Drama,Music;7.7;127655;0;516520;2020-11-20;en;20.696;deaf,drums,heavy metal,missouri,addiction,sign languages,hearing impaired,south asian lead
tt5390504;Detroit;Crime,Drama,History;7.3;53481;34000000;23355100;2017-07-28;en;12.885;fire,police brutality,church choir,based on true story,murder,beating,racism,church,detroit, michigan,1960s
tt5433138;F9: The Fast Saga;Action,Crime,Thriller;5.2;131641;200000000;726229501;2021-05-19;en;285.43;speed,sequel,family relationships,fast car,brother brother relationship
tt5439796;Logan Lucky;Action,Comedy,Crime;7.0;150621;29000000;48453605;2017-08-17;en;28.951;sibling relationship,north carolina,cockroach,heist,racecar driver,nascar,prison break
tt5442430;Life;Horror,Sci-Fi,Thriller;6.6;231870;58000000;100541806;2017-03-22;en;37.849;planet mars,alien life-form,space,astronaut,space station,intelligent,trapped in space,extraterrestrial life,alien on board,death of astronaut
tt5461944;Hotel Mumbai;Action,Drama,History;7.6;64614;0;16872691;2019-03-14;en;23.818;husband wife relationship,mumbai (bombay), india,based on true story,india,struggle for survival,religious fundamentalism,terrorist attack,luxury hotel,jihadist terrorist,2000s
tt5462602;The Big Sick;Comedy,Drama,Romance;7.5;135977;5000000;56303596;2017-03-30;en;17.798;new york city,chicago, illinois,coma,infidelity,immigrant,arranged marriage,comedian,based on true story,family relationships,cultural difference,hospital,family,illness,south asian lead
tt5463162;Deadpool 2;Action,Adventure,Comedy;7.7;578924;110000000;786365638;2018-05-10;en;178.742;hero,mutant,mercenary,sequel,superhero,based on comic,breaking the fourth wall,aftercreditsstinger,duringcreditsstinger
tt5478478;Hostiles;Drama,Western;7.2;85901;55000000;36976336;2017-12-22;en;26.884;montana,new mexico,chief,native american,native american reservation,bigotry,19th century,indigenous peoples,new mexico territory
tt5503686;Hustlers;Comedy,Crime,Drama;6.3;100575;20000000;157600000;2019-09-12;en;38.141;new york city,hustler,strip club,wall street,stripper,exotic dancer,stock market crash,economic crisis,inspired by true story,based on magazine, newspaper or article,2000s,inspired by magazine, newspaper or article
tt5519340;Bright;Action,Fantasy,Thriller;6.3;189935;90000000;0;2017-12-22;en;35.687;elves,magic,fairy,police,los angeles, california,orc
tt5541240;To the Bone;Drama;6.8;50071;0;0;2017-01-22;en;23.686;smoking,arizona,restaurant,artist,anorexia,los angeles, california,pregnant woman,therapy,eating disorder
tt5580036;I, Tonya;Biography,Comedy,Drama;7.5;216181;11000000;53939297;2017-12-08;en;30.03;competition,portland, oregon,olympic games,biography,sports,based on true story,rivalry,figure skating,domestic violence,poverty,overbearing mother,ice skating,taunting,1990s,winter sport,abusive mother,emotional abuse,mother daughter relationship,winter olympics
tt5580390;The Shape of Water;Drama,Fantasy,Romance;7.3;419386;19500000;194989655;2017-12-01;en;41.568;cold war,baltimore, usa,fairy tale,government,supernatural,laboratory,orphan,bathtub,scientist,magic realism,capture,sign languages,1960s,fishman,amphibious creature
tt5592248;The Beguiled;Drama,Thriller,War;6.3;58061;10500000;27397655;2017-06-23;en;31.299;based on novel or book,remake,sexual tension,period drama,union soldier,virginia,american civil war,woman director,confederacy,all girls school,19th century,girls' school
tt5606664;Doctor Sleep;Drama,Fantasy,Horror;7.3;193183;45000000;72281712;2019-10-30;en;37.537;based on novel or book,haunted house,supernatural,sequel,psychic power,the shining
tt5610554;Tully;Comedy,Drama,Mystery;6.9;59680;0;15636462;2018-05-04;en;14.891;new york city,parent child relationship,baby,husband wife relationship,autism,nanny,bisexuality,pregnancy,motherhood,postpartum depression
tt5613484;Mid90s;Comedy,Drama;7.3;65890;258158;6897446;2018-10-19;en;24.429;california,skateboarding,dysfunctional family,coming of age,los angeles, california,misogyny,1990s,skate punk,toxic masculinity,gay slur,teenager
tt5638642;The Ritual;Horror,Mystery,Thriller;6.3;101752;1000000;1786396;2017-10-11;en;40.584;robbery,based on novel or book,sweden,monster,nightmare,cabin,scandinavia,forest,hiking,friends,murder,grief,guilt,survival horror,pagan,norse mythology,guilty conscience,folk horror,lost in the woods
tt5649144;The Florida Project;Drama;7.6;115121;2000000;11303040;2017-10-06;en;16.54;parent child relationship,florida,drug addiction,motel,friendship,drug use,summer,children's perspectives,child,walt disney world,orlando florida,peer relationship,mother daughter relationship
tt5657846;Daddy's Home 2;Comedy;6.0;74021;69000000;180613180;2017-11-09;en;44.888;holiday,sequel,christmas,christmas comedy
